Date,Bar Name,Brand Name,Consumed (ml),Purchase (ml),Opening Balance,Closing Balance,Transactions,Day of Week,Stockout Flag
2023-06-02,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,1.0,Friday,1
2023-06-03,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Saturday,1
2023-06-04,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Sunday,1
2023-06-05,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,1.0,Monday,1
2023-06-06,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Tuesday,1
2023-06-07,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Wednesday,1
2023-06-08,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Thursday,1
2023-06-09,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Friday,1
2023-06-10,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Saturday,1
2023-06-11,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Sunday,1
2023-06-12,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Monday,1
2023-06-13,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Tuesday,1
2023-06-14,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Wednesday,1
2023-06-15,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Thursday,1
2023-06-16,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Friday,1
2023-06-17,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Saturday,1
2023-06-18,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Sunday,1
2023-06-19,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Monday,1
2023-06-20,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Tuesday,1
2023-06-21,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Wednesday,1
2023-06-22,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Thursday,1
2023-06-23,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Friday,1
2023-06-24,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Saturday,1
2023-06-25,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Sunday,1
2023-06-26,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Monday,1
2023-06-27,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Tuesday,1
2023-06-28,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Wednesday,1
2023-06-29,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Thursday,1
2023-06-30,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Friday,1
2023-07-01,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Saturday,1
2023-07-02,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Sunday,1
2023-07-03,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Monday,1
2023-07-04,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Tuesday,1
2023-07-05,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Wednesday,1
2023-07-06,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,1.0,Thursday,1
2023-07-07,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Friday,1
2023-07-08,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Saturday,1
2023-07-09,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Sunday,1
2023-07-10,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Monday,1
2023-07-11,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Tuesday,1
2023-07-12,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Wednesday,1
2023-07-13,Taylor's Bar,Miller,239.04,627.79,0.0,388.75,1.0,Thursday,0
2023-07-14,Taylor's Bar,Miller,0.0,0.0,388.75,388.75,0.0,Friday,0
2023-07-15,Taylor's Bar,Miller,0.0,0.0,388.75,388.75,0.0,Saturday,0
2023-07-16,Taylor's Bar,Miller,0.0,0.0,388.75,388.75,0.0,Sunday,0
2023-07-17,Taylor's Bar,Miller,0.0,0.0,388.75,388.75,0.0,Monday,0
2023-07-18,Taylor's Bar,Miller,215.55,794.13,388.75,967.33,1.0,Tuesday,0
2023-07-19,Taylor's Bar,Miller,0.0,0.0,967.33,967.33,0.0,Wednesday,0
2023-07-20,Taylor's Bar,Miller,274.52,0.0,967.33,692.81,1.0,Thursday,0
2023-07-21,Taylor's Bar,Miller,0.0,0.0,692.81,692.81,0.0,Friday,0
2023-07-22,Taylor's Bar,Miller,0.0,0.0,692.81,692.81,0.0,Saturday,0
2023-07-23,Taylor's Bar,Miller,0.0,0.0,692.81,692.81,0.0,Sunday,0
2023-07-24,Taylor's Bar,Miller,0.0,0.0,692.81,692.81,0.0,Monday,0
2023-07-25,Taylor's Bar,Miller,0.0,0.0,692.81,692.81,0.0,Tuesday,0
2023-07-26,Taylor's Bar,Miller,0.0,0.0,692.81,692.81,0.0,Wednesday,0
2023-07-27,Taylor's Bar,Miller,0.0,0.0,692.81,692.81,0.0,Thursday,0
2023-07-28,Taylor's Bar,Miller,0.0,0.0,692.81,692.81,0.0,Friday,0
2023-07-29,Taylor's Bar,Miller,539.21,0.0,692.81,153.6,1.0,Saturday,0
2023-07-30,Taylor's Bar,Miller,0.0,0.0,153.6,153.6,0.0,Sunday,0
2023-07-31,Taylor's Bar,Miller,0.0,0.0,153.6,153.6,0.0,Monday,0
2023-08-01,Taylor's Bar,Miller,0.0,0.0,153.6,153.6,0.0,Tuesday,0
2023-08-02,Taylor's Bar,Miller,0.0,0.0,153.6,153.6,0.0,Wednesday,0
2023-08-03,Taylor's Bar,Miller,0.0,0.0,153.6,153.6,0.0,Thursday,0
2023-08-04,Taylor's Bar,Miller,0.0,0.0,153.6,153.6,0.0,Friday,0
2023-08-05,Taylor's Bar,Miller,542.78,754.83,153.6,365.65,1.0,Saturday,0
2023-08-06,Taylor's Bar,Miller,0.0,0.0,365.65,365.65,0.0,Sunday,0
2023-08-07,Taylor's Bar,Miller,0.0,0.0,365.65,365.65,0.0,Monday,0
2023-08-08,Taylor's Bar,Miller,0.0,0.0,365.65,365.65,0.0,Tuesday,0
2023-08-09,Taylor's Bar,Miller,365.65,0.0,365.65,0.0,1.0,Wednesday,1
2023-08-10,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Thursday,1
2023-08-11,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Friday,1
2023-08-12,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Saturday,1
2023-08-13,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Sunday,1
2023-08-14,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Monday,1
2023-08-15,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Tuesday,1
2023-08-16,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Wednesday,1
2023-08-17,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Thursday,1
2023-08-18,Taylor's Bar,Miller,104.25,1856.48,0.0,1752.23,1.0,Friday,0
2023-08-19,Taylor's Bar,Miller,339.11,0.0,1752.23,1413.12,1.0,Saturday,0
2023-08-20,Taylor's Bar,Miller,0.0,0.0,1413.12,1413.12,0.0,Sunday,0
2023-08-21,Taylor's Bar,Miller,0.0,0.0,1413.12,1413.12,0.0,Monday,0
2023-08-22,Taylor's Bar,Miller,0.0,0.0,1413.12,1413.12,0.0,Tuesday,0
2023-08-23,Taylor's Bar,Miller,0.0,0.0,1413.12,1413.12,0.0,Wednesday,0
2023-08-24,Taylor's Bar,Miller,361.0,0.0,1413.12,1052.12,1.0,Thursday,0
2023-08-25,Taylor's Bar,Miller,557.52,566.07,1052.12,1060.67,1.0,Friday,0
2023-08-26,Taylor's Bar,Miller,0.0,0.0,1060.67,1060.67,0.0,Saturday,0
2023-08-27,Taylor's Bar,Miller,0.0,0.0,1060.67,1060.67,0.0,Sunday,0
2023-08-28,Taylor's Bar,Miller,0.0,0.0,1060.67,1060.67,0.0,Monday,0
2023-08-29,Taylor's Bar,Miller,0.0,0.0,1060.67,1060.67,0.0,Tuesday,0
2023-08-30,Taylor's Bar,Miller,0.0,0.0,1060.67,1060.67,0.0,Wednesday,0
2023-08-31,Taylor's Bar,Miller,0.0,0.0,1060.67,1060.67,0.0,Thursday,0
2023-09-01,Taylor's Bar,Miller,0.0,0.0,1060.67,1060.67,0.0,Friday,0
2023-09-02,Taylor's Bar,Miller,0.0,0.0,1060.67,1060.67,0.0,Saturday,0
2023-09-03,Taylor's Bar,Miller,0.0,0.0,1060.67,1060.67,0.0,Sunday,0
2023-09-04,Taylor's Bar,Miller,0.0,0.0,1060.67,1060.67,0.0,Monday,0
2023-09-05,Taylor's Bar,Miller,0.0,0.0,1060.67,1060.67,0.0,Tuesday,0
2023-09-06,Taylor's Bar,Miller,0.0,0.0,1060.67,1060.67,0.0,Wednesday,0
2023-09-07,Taylor's Bar,Miller,0.0,0.0,1060.67,1060.67,0.0,Thursday,0
2023-09-08,Taylor's Bar,Miller,578.1,0.0,1060.67,482.57,1.0,Friday,0
2023-09-09,Taylor's Bar,Miller,0.0,0.0,482.57,482.57,0.0,Saturday,0
2023-09-10,Taylor's Bar,Miller,0.0,0.0,482.57,482.57,0.0,Sunday,0
2023-09-11,Taylor's Bar,Miller,0.0,0.0,482.57,482.57,0.0,Monday,0
2023-09-12,Taylor's Bar,Miller,0.0,0.0,482.57,482.57,0.0,Tuesday,0
2023-09-13,Taylor's Bar,Miller,317.46,0.0,482.57,165.11,1.0,Wednesday,0
2023-09-14,Taylor's Bar,Miller,0.0,0.0,165.11,165.11,0.0,Thursday,0
2023-09-15,Taylor's Bar,Miller,0.0,0.0,165.11,165.11,0.0,Friday,0
2023-09-16,Taylor's Bar,Miller,0.0,0.0,165.11,165.11,0.0,Saturday,0
2023-09-17,Taylor's Bar,Miller,0.0,0.0,165.11,165.11,0.0,Sunday,0
2023-09-18,Taylor's Bar,Miller,123.08,0.0,165.11,42.03,1.0,Monday,0
2023-09-19,Taylor's Bar,Miller,0.0,0.0,42.03,42.03,0.0,Tuesday,0
2023-09-20,Taylor's Bar,Miller,0.0,0.0,42.03,42.03,0.0,Wednesday,0
2023-09-21,Taylor's Bar,Miller,0.0,0.0,42.03,42.03,0.0,Thursday,0
2023-09-22,Taylor's Bar,Miller,0.0,0.0,42.03,42.03,0.0,Friday,0
2023-09-23,Taylor's Bar,Miller,0.0,0.0,42.03,42.03,0.0,Saturday,0
2023-09-24,Taylor's Bar,Miller,0.0,0.0,42.03,42.03,0.0,Sunday,0
2023-09-25,Taylor's Bar,Miller,42.03,0.0,42.03,0.0,1.0,Monday,1
2023-09-26,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Tuesday,1
2023-09-27,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Wednesday,1
2023-09-28,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Thursday,1
2023-09-29,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Friday,1
2023-09-30,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Saturday,1
2023-10-01,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,1.0,Sunday,1
2023-10-02,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Monday,1
2023-10-03,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,1.0,Tuesday,1
2023-10-04,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,1.0,Wednesday,1
2023-10-05,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Thursday,1
2023-10-06,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,1.0,Friday,1
2023-10-07,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Saturday,1
2023-10-08,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Sunday,1
2023-10-09,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Monday,1
2023-10-10,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,1.0,Tuesday,1
2023-10-11,Taylor's Bar,Miller,570.23,1541.18,0.0,970.95,1.0,Wednesday,0
2023-10-12,Taylor's Bar,Miller,0.0,0.0,970.95,970.95,0.0,Thursday,0
2023-10-13,Taylor's Bar,Miller,278.19,0.0,970.95,692.76,1.0,Friday,0
2023-10-14,Taylor's Bar,Miller,0.0,0.0,692.76,692.76,0.0,Saturday,0
2023-10-15,Taylor's Bar,Miller,0.0,0.0,692.76,692.76,0.0,Sunday,0
2023-10-16,Taylor's Bar,Miller,574.79,0.0,692.76,117.97,1.0,Monday,0
2023-10-17,Taylor's Bar,Miller,0.0,0.0,117.97,117.97,0.0,Tuesday,0
2023-10-18,Taylor's Bar,Miller,117.97,0.0,117.97,0.0,1.0,Wednesday,1
2023-10-19,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Thursday,1
2023-10-20,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Friday,1
2023-10-21,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,1.0,Saturday,1
2023-10-22,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Sunday,1
2023-10-23,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Monday,1
2023-10-24,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Tuesday,1
2023-10-25,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Wednesday,1
2023-10-26,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Thursday,1
2023-10-27,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Friday,1
2023-10-28,Taylor's Bar,Miller,967.73,1786.52,0.0,818.79,1.0,Saturday,0
2023-10-29,Taylor's Bar,Miller,270.93,0.0,818.79,547.86,1.0,Sunday,0
2023-10-30,Taylor's Bar,Miller,0.0,0.0,547.86,547.86,0.0,Monday,0
2023-10-31,Taylor's Bar,Miller,286.25,0.0,547.86,261.61,1.0,Tuesday,0
2023-11-01,Taylor's Bar,Miller,0.0,0.0,261.61,261.61,0.0,Wednesday,0
2023-11-02,Taylor's Bar,Miller,261.61,0.0,261.61,0.0,1.0,Thursday,1
2023-11-03,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Friday,1
2023-11-04,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Saturday,1
2023-11-05,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Sunday,1
2023-11-06,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Monday,1
2023-11-07,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Tuesday,1
2023-11-08,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Wednesday,1
2023-11-09,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Thursday,1
2023-11-10,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Friday,1
2023-11-11,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Saturday,1
2023-11-12,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Sunday,1
2023-11-13,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Monday,1
2023-11-14,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Tuesday,1
2023-11-15,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Wednesday,1
2023-11-16,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Thursday,1
2023-11-17,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Friday,1
2023-11-18,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Saturday,1
2023-11-19,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Sunday,1
2023-11-20,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Monday,1
2023-11-21,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Tuesday,1
2023-11-22,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Wednesday,1
2023-11-23,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Thursday,1
2023-11-24,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Friday,1
2023-11-25,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Saturday,1
2023-11-26,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Sunday,1
2023-11-27,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Monday,1
2023-11-28,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Tuesday,1
2023-11-29,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Wednesday,1
2023-11-30,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,1.0,Thursday,1
2023-12-01,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Friday,1
2023-12-02,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Saturday,1
2023-12-03,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,1.0,Sunday,1
2023-12-04,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Monday,1
2023-12-05,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,1.0,Tuesday,1
2023-12-06,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Wednesday,1
2023-12-07,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Thursday,1
2023-12-08,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,1.0,Friday,1
2023-12-09,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Saturday,1
2023-12-10,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Sunday,1
2023-12-11,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Monday,1
2023-12-12,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Tuesday,1
2023-12-13,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Wednesday,1
2023-12-14,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Thursday,1
2023-12-15,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Friday,1
2023-12-16,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Saturday,1
2023-12-17,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Sunday,1
2023-12-18,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Monday,1
2023-12-19,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Tuesday,1
2023-12-20,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Wednesday,1
2023-12-21,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Thursday,1
2023-12-22,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,1.0,Friday,1
2023-12-23,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Saturday,1
2023-12-24,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Sunday,1
2023-12-25,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Monday,1
2023-12-26,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,1.0,Tuesday,1
2023-12-27,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Wednesday,1
2023-12-28,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,1.0,Thursday,1
2023-12-29,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Friday,1
2023-12-30,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Saturday,1
2023-12-31,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Sunday,1
2024-01-01,Taylor's Bar,Miller,0.0,0.0,0.0,0.0,0.0,Monday,1
2023-01-09,Taylor's Bar,Smirnoff,412.94,0.0,1068.58,655.64,1.0,Monday,0
2023-01-10,Taylor's Bar,Smirnoff,0.0,0.0,655.64,655.64,0.0,Tuesday,0
2023-01-11,Taylor's Bar,Smirnoff,0.0,0.0,655.64,655.64,0.0,Wednesday,0
2023-01-12,Taylor's Bar,Smirnoff,0.0,0.0,655.64,655.64,0.0,Thursday,0
2023-01-13,Taylor's Bar,Smirnoff,0.0,0.0,655.64,655.64,0.0,Friday,0
2023-01-14,Taylor's Bar,Smirnoff,0.0,0.0,655.64,655.64,0.0,Saturday,0
2023-01-15,Taylor's Bar,Smirnoff,143.79,0.0,655.64,511.85,1.0,Sunday,0
2023-01-16,Taylor's Bar,Smirnoff,0.0,0.0,511.85,511.85,0.0,Monday,0
2023-01-17,Taylor's Bar,Smirnoff,0.0,0.0,511.85,511.85,0.0,Tuesday,0
2023-01-18,Taylor's Bar,Smirnoff,0.0,0.0,511.85,511.85,0.0,Wednesday,0
2023-01-19,Taylor's Bar,Smirnoff,0.0,0.0,511.85,511.85,0.0,Thursday,0
2023-01-20,Taylor's Bar,Smirnoff,306.93,0.0,511.85,204.92,1.0,Friday,0
2023-01-21,Taylor's Bar,Smirnoff,376.03,925.68,204.92,754.57,1.0,Saturday,0
2023-01-22,Taylor's Bar,Smirnoff,0.0,0.0,754.57,754.57,0.0,Sunday,0
2023-01-23,Taylor's Bar,Smirnoff,0.0,0.0,754.57,754.57,0.0,Monday,0
2023-01-24,Taylor's Bar,Smirnoff,0.0,0.0,754.57,754.57,0.0,Tuesday,0
2023-01-25,Taylor's Bar,Smirnoff,0.0,0.0,754.57,754.57,0.0,Wednesday,0
2023-01-26,Taylor's Bar,Smirnoff,0.0,0.0,754.57,754.57,0.0,Thursday,0
2023-01-27,Taylor's Bar,Smirnoff,0.0,0.0,754.57,754.57,0.0,Friday,0
2023-01-28,Taylor's Bar,Smirnoff,0.0,0.0,754.57,754.57,0.0,Saturday,0
2023-01-29,Taylor's Bar,Smirnoff,0.0,0.0,754.57,754.57,0.0,Sunday,0
2023-01-30,Taylor's Bar,Smirnoff,0.0,0.0,754.57,754.57,0.0,Monday,0
2023-01-31,Taylor's Bar,Smirnoff,0.0,0.0,754.57,754.57,0.0,Tuesday,0
2023-02-01,Taylor's Bar,Smirnoff,0.0,0.0,754.57,754.57,0.0,Wednesday,0
2023-02-02,Taylor's Bar,Smirnoff,0.0,0.0,754.57,754.57,0.0,Thursday,0
2023-02-03,Taylor's Bar,Smirnoff,0.0,0.0,754.57,754.57,0.0,Friday,0
2023-02-04,Taylor's Bar,Smirnoff,279.98,0.0,754.57,474.59,1.0,Saturday,0
2023-02-05,Taylor's Bar,Smirnoff,0.0,0.0,474.59,474.59,0.0,Sunday,0
2023-02-06,Taylor's Bar,Smirnoff,0.0,0.0,474.59,474.59,0.0,Monday,0
2023-02-07,Taylor's Bar,Smirnoff,0.0,0.0,474.59,474.59,0.0,Tuesday,0
2023-02-08,Taylor's Bar,Smirnoff,326.65,0.0,474.59,147.94,1.0,Wednesday,0
2023-02-09,Taylor's Bar,Smirnoff,147.94,0.0,147.94,0.0,1.0,Thursday,1
2023-02-10,Taylor's Bar,Smirnoff,0.0,0.0,0.0,0.0,0.0,Friday,1
2023-02-11,Taylor's Bar,Smirnoff,0.0,0.0,0.0,0.0,0.0,Saturday,1
2023-02-12,Taylor's Bar,Smirnoff,0.0,0.0,0.0,0.0,0.0,Sunday,1
2023-02-13,Taylor's Bar,Smirnoff,0.0,0.0,0.0,0.0,0.0,Monday,1
2023-02-14,Taylor's Bar,Smirnoff,105.24,927.8,0.0,822.56,1.0,Tuesday,0
2023-02-15,Taylor's Bar,Smirnoff,0.0,0.0,822.56,822.56,0.0,Wednesday,0
2023-02-16,Taylor's Bar,Smirnoff,0.0,0.0,822.56,822.56,0.0,Thursday,0
2023-02-17,Taylor's Bar,Smirnoff,463.54,1978.71,822.56,2337.73,1.0,Friday,0
2023-02-18,Taylor's Bar,Smirnoff,0.0,834.48,2337.73,3172.21,1.0,Saturday,0
2023-02-19,Taylor's Bar,Smirnoff,0.0,0.0,3172.21,3172.21,0.0,Sunday,0
2023-02-20,Taylor's Bar,Smirnoff,0.0,0.0,3172.21,3172.21,0.0,Monday,0
2023-02-21,Taylor's Bar,Smirnoff,0.0,0.0,3172.21,3172.21,0.0,Tuesday,0
2023-02-22,Taylor's Bar,Smirnoff,0.0,0.0,3172.21,3172.21,0.0,Wednesday,0
2023-02-23,Taylor's Bar,Smirnoff,518.95,0.0,3172.21,2653.26,1.0,Thursday,0
2023-02-24,Taylor's Bar,Smirnoff,156.04,1126.96,2653.26,3624.18,1.0,Friday,0
2023-02-25,Taylor's Bar,Smirnoff,0.0,0.0,3624.18,3624.18,0.0,Saturday,0
2023-02-26,Taylor's Bar,Smirnoff,0.0,0.0,3624.18,3624.18,0.0,Sunday,0
2023-02-27,Taylor's Bar,Smirnoff,337.54,0.0,3624.18,3286.64,1.0,Monday,0
2023-02-28,Taylor's Bar,Smirnoff,0.0,0.0,3286.64,3286.64,0.0,Tuesday,0
2023-03-01,Taylor's Bar,Smirnoff,0.0,0.0,3286.64,3286.64,0.0,Wednesday,0
2023-03-02,Taylor's Bar,Smirnoff,530.11,661.1,3286.64,3417.63,1.0,Thursday,0
2023-03-03,Taylor's Bar,Smirnoff,0.0,0.0,3417.63,3417.63,0.0,Friday,0
2023-03-04,Taylor's Bar,Smirnoff,0.0,0.0,3417.63,3417.63,0.0,Saturday,0
2023-03-05,Taylor's Bar,Smirnoff,0.0,0.0,3417.63,3417.63,0.0,Sunday,0
2023-03-06,Taylor's Bar,Smirnoff,0.0,0.0,3417.63,3417.63,0.0,Monday,0
2023-03-07,Taylor's Bar,Smirnoff,0.0,0.0,3417.63,3417.63,0.0,Tuesday,0
2023-03-08,Taylor's Bar,Smirnoff,0.0,0.0,3417.63,3417.63,0.0,Wednesday,0
2023-03-09,Taylor's Bar,Smirnoff,325.95,834.42,3417.63,3926.1,1.0,Thursday,0
2023-03-10,Taylor's Bar,Smirnoff,187.02,0.0,3926.1,3739.08,1.0,Friday,0
2023-03-11,Taylor's Bar,Smirnoff,146.22,0.0,3739.08,3592.86,1.0,Saturday,0
2023-03-12,Taylor's Bar,Smirnoff,0.0,0.0,3592.86,3592.86,0.0,Sunday,0
2023-03-13,Taylor's Bar,Smirnoff,0.0,0.0,3592.86,3592.86,0.0,Monday,0
2023-03-14,Taylor's Bar,Smirnoff,0.0,0.0,3592.86,3592.86,0.0,Tuesday,0
2023-03-15,Taylor's Bar,Smirnoff,0.0,0.0,3592.86,3592.86,0.0,Wednesday,0
2023-03-16,Taylor's Bar,Smirnoff,0.0,0.0,3592.86,3592.86,0.0,Thursday,0
2023-03-17,Taylor's Bar,Smirnoff,236.76,0.0,3592.86,3356.1,1.0,Friday,0
2023-03-18,Taylor's Bar,Smirnoff,0.0,0.0,3356.1,3356.1,0.0,Saturday,0
2023-03-19,Taylor's Bar,Smirnoff,416.9,0.0,3356.1,2939.2,1.0,Sunday,0
2023-03-20,Taylor's Bar,Smirnoff,0.0,0.0,2939.2,2939.2,0.0,Monday,0
2023-03-21,Taylor's Bar,Smirnoff,0.0,0.0,2939.2,2939.2,0.0,Tuesday,0
2023-03-22,Taylor's Bar,Smirnoff,0.0,0.0,2939.2,2939.2,0.0,Wednesday,0
2023-03-23,Taylor's Bar,Smirnoff,0.0,0.0,2939.2,2939.2,0.0,Thursday,0
2023-03-24,Taylor's Bar,Smirnoff,0.0,0.0,2939.2,2939.2,0.0,Friday,0
